NomeDispositivo,DescricaoDispositivo,Voltagem,Status,Temperatura,ConsumoWatts,CustoConsumo
Ar Condicionado,Climatizador de ambiente,215.14,Desligado,23.49,1994.05,35.4
Microondas,Aquecedor de alimentos,128.93,Ligado,33.26,1207.48,29.93
Microondas,Aquecedor de alimentos,128.37,Ligado,33.08,1206.42,34.11
Microondas,Aquecedor de alimentos,129.06,Ligado,33.25,1202.33,13.84
Máquina de Lavar,Eletrodoméstico de lavanderia,219.61,Ligado,18.33,501.0,11.74
Televisão,Eletrônico de entretenimento,123.58,Ligado,29.27,102.87,2.36
Microondas,Aquecedor de alimentos,122.27,Ligado,36.29,1200.86,25.11
Geladeira,Eletrodoméstico de cozinha,223.99,Ligado,3.14,153.29,4.13
Ar Condicionado,Climatizador de ambiente,223.62,Desligado,24.56,2007.44,40.3
Ar Condicionado,Climatizador de ambiente,217.41,Desligado,22.9,1997.96,50.8
Geladeira,Eletrodoméstico de cozinha,218.95,Ligado,4.8,156.82,1.81
Máquina de Lavar,Eletrodoméstico de lavanderia,219.24,Ligado,19.71,509.3,6.31
Microondas,Aquecedor de alimentos,122.47,Ligado,35.09,1203.34,15.62
Máquina de Lavar,Eletrodoméstico de lavanderia,223.29,Ligado,18.04,504.4,7.27
Microondas,Aquecedor de alimentos,126.75,Ligado,34.97,1205.65,30.86
Ar Condicionado,Climatizador de ambiente,216.64,Desligado,22.08,1993.63,35.83
Microondas,Aquecedor de alimentos,123.65,Ligado,35.74,1201.77,34.71
Ar Condicionado,Climatizador de ambiente,219.53,Desligado,24.05,1998.36,58.79
Máquina de Lavar,Eletrodoméstico de lavanderia,220.34,Ligado,19.11,494.54,7.12
Geladeira,Eletrodoméstico de cozinha,221.18,Ligado,3.32,155.62,4.62
Geladeira,Eletrodoméstico de cozinha,218.31,Ligado,4.86,151.34,3.64
Microondas,Aquecedor de alimentos,124.41,Ligado,34.0,1192.74,22.97
Geladeira,Eletrodoméstico de cozinha,224.99,Ligado,4.4,158.97,3.27
Ar Condicionado,Climatizador de ambiente,223.92,Desligado,24.66,2000.74,27.52
Máquina de Lavar,Eletrodoméstico de lavanderia,224.01,Ligado,20.65,503.64,8.56
Televisão,Eletrônico de entretenimento,127.93,Ligado,30.19,91.9,1.91
Televisão,Eletrônico de entretenimento,131.46,Ligado,30.08,90.7,1.06
Máquina de Lavar,Eletrodoméstico de lavanderia,220.97,Ligado,20.58,493.07,6.94
Microondas,Aquecedor de alimentos,127.89,Ligado,34.01,1205.34,34.13
Geladeira,Eletrodoméstico de cozinha,223.81,Ligado,2.9,154.37,2.85
Ar Condicionado,Climatizador de ambiente,215.57,Desligado,22.33,1994.06,54.64
Microondas,Aquecedor de alimentos,124.99,Ligado,36.19,1201.68,24.0
Ar Condicionado,Climatizador de ambiente,217.96,Desligado,23.03,2006.72,39.1
Máquina de Lavar,Eletrodoméstico de lavanderia,222.77,Ligado,18.53,501.63,8.15
Máquina de Lavar,Eletrodoméstico de lavanderia,223.81,Ligado,19.11,501.53,5.73
Microondas,Aquecedor de alimentos,128.25,Ligado,34.44,1191.38,24.02
Máquina de Lavar,Eletrodoméstico de lavanderia,221.55,Ligado,19.27,503.84,9.44
Televisão,Eletrônico de entretenimento,125.48,Ligado,31.8,98.81,1.08
Geladeira,Eletrodoméstico de cozinha,223.68,Ligado,4.86,150.9,2.46
Ar Condicionado,Climatizador de ambiente,222.89,Desligado,23.79,1999.79,27.49
Ar Condicionado,Climatizador de ambiente,216.7,Desligado,22.69,2007.0,48.62
Televisão,Eletrônico de entretenimento,128.7,Ligado,31.9,90.97,1.06
Microondas,Aquecedor de alimentos,123.88,Ligado,34.98,1206.48,17.72
Televisão,Eletrônico de entretenimento,128.19,Ligado,28.23,102.83,2.28
Máquina de Lavar,Eletrodoméstico de lavanderia,223.83,Ligado,19.15,502.1,14.44
Microondas,Aquecedor de alimentos,122.91,Ligado,34.11,1204.78,31.09
Geladeira,Eletrodoméstico de cozinha,223.38,Ligado,2.34,148.55,1.6
Microondas,Aquecedor de alimentos,131.38,Ligado,34.91,1196.72,27.05
Microondas,Aquecedor de alimentos,130.27,Ligado,36.73,1207.43,32.86
Geladeira,Eletrodoméstico de cozinha,221.06,Ligado,3.11,151.49,2.98
Geladeira,Eletrodoméstico de cozinha,222.57,Ligado,5.06,150.98,3.97
Ar Condicionado,Climatizador de ambiente,224.64,Desligado,22.9,1993.61,28.09
Ar Condicionado,Climatizador de ambiente,220.99,Desligado,24.4,2006.37,30.35
Geladeira,Eletrodoméstico de cozinha,224.87,Ligado,2.39,156.93,3.31
Ar Condicionado,Climatizador de ambiente,224.31,Desligado,25.95,2005.0,51.03
Ar Condicionado,Climatizador de ambiente,221.01,Desligado,22.74,2006.23,21.23
Microondas,Aquecedor de alimentos,129.92,Ligado,35.71,1192.24,16.49
Máquina de Lavar,Eletrodoméstico de lavanderia,220.13,Ligado,19.2,491.96,13.26
Ar Condicionado,Climatizador de ambiente,218.35,Desligado,22.91,1997.88,29.04
Televisão,Eletrônico de entretenimento,127.39,Ligado,30.58,108.72,1.4
Máquina de Lavar,Eletrodoméstico de lavanderia,224.75,Ligado,18.57,508.58,8.04
Ar Condicionado,Climatizador de ambiente,219.64,Desligado,23.5,1991.54,26.02
Ar Condicionado,Climatizador de ambiente,223.48,Desligado,23.04,2008.69,23.81
Máquina de Lavar,Eletrodoméstico de lavanderia,219.23,Ligado,20.48,497.58,11.15
Máquina de Lavar,Eletrodoméstico de lavanderia,220.77,Ligado,19.29,503.15,7.42
Máquina de Lavar,Eletrodoméstico de lavanderia,217.24,Ligado,21.19,493.81,5.7
Microondas,Aquecedor de alimentos,124.38,Ligado,34.26,1205.32,18.34
Máquina de Lavar,Eletrodoméstico de lavanderia,215.82,Ligado,20.69,504.85,12.19
Televisão,Eletrônico de entretenimento,125.68,Ligado,31.95,104.68,1.08
Máquina de Lavar,Eletrodoméstico de lavanderia,221.07,Ligado,18.56,501.55,10.71
Televisão,Eletrônico de entretenimento,130.57,Ligado,30.64,90.04,2.13
Geladeira,Eletrodoméstico de cozinha,218.88,Ligado,2.76,145.18,1.81
Microondas,Aquecedor de alimentos,130.82,Ligado,35.56,1191.86,19.01
Ar Condicionado,Climatizador de ambiente,216.35,Desligado,22.26,1993.69,56.26
Geladeira,Eletrodoméstico de cozinha,222.9,Ligado,4.08,143.93,2.6
Ar Condicionado,Climatizador de ambiente,222.6,Desligado,25.23,2003.64,52.53
Máquina de Lavar,Eletrodoméstico de lavanderia,218.22,Ligado,20.12,499.24,11.28
Máquina de Lavar,Eletrodoméstico de lavanderia,221.24,Ligado,19.25,493.52,5.59
Geladeira,Eletrodoméstico de cozinha,221.67,Ligado,5.48,148.64,3.28
Microondas,Aquecedor de alimentos,124.73,Ligado,35.97,1205.88,16.89
Microondas,Aquecedor de alimentos,123.55,Ligado,33.87,1192.14,19.73
Máquina de Lavar,Eletrodoméstico de lavanderia,219.94,Ligado,20.04,506.14,6.0
Microondas,Aquecedor de alimentos,127.53,Ligado,35.89,1201.47,32.92
Microondas,Aquecedor de alimentos,126.52,Ligado,36.72,1200.94,22.93
Microondas,Aquecedor de alimentos,130.62,Ligado,33.17,1205.31,14.46
Televisão,Eletrônico de entretenimento,123.3,Ligado,30.79,90.1,1.19
Geladeira,Eletrodoméstico de cozinha,219.58,Ligado,3.72,147.26,1.58
Microondas,Aquecedor de alimentos,123.3,Ligado,35.56,1192.39,23.29
Máquina de Lavar,Eletrodoméstico de lavanderia,221.12,Ligado,19.39,508.32,7.03
Microondas,Aquecedor de alimentos,129.12,Ligado,33.99,1201.0,19.68
Geladeira,Eletrodoméstico de cozinha,220.92,Ligado,3.4,149.13,2.58
Máquina de Lavar,Eletrodoméstico de lavanderia,215.64,Ligado,18.3,502.53,6.1
Ar Condicionado,Climatizador de ambiente,223.38,Desligado,22.37,2004.17,25.79
Televisão,Eletrônico de entretenimento,129.13,Ligado,28.88,94.48,1.64
Microondas,Aquecedor de alimentos,126.66,Ligado,33.97,1198.33,20.28
Máquina de Lavar,Eletrodoméstico de lavanderia,217.56,Ligado,19.84,498.26,13.93
Microondas,Aquecedor de alimentos,122.25,Ligado,34.18,1191.53,30.89
Máquina de Lavar,Eletrodoméstico de lavanderia,220.22,Ligado,20.63,499.45,5.24
Televisão,Eletrônico de entretenimento,129.45,Ligado,31.78,99.9,1.48
Microondas,Aquecedor de alimentos,123.29,Ligado,35.53,1209.12,19.85
Microondas,Aquecedor de alimentos,127.93,Ligado,35.72,1203.38,13.29
Ar Condicionado,Climatizador de ambiente,216.4,Desligado,22.56,2001.74,47.35
Ar Condicionado,Climatizador de ambiente,218.62,Desligado,22.9,2007.46,21.04
Televisão,Eletrônico de entretenimento,124.22,Ligado,28.59,105.61,1.49
Televisão,Eletrônico de entretenimento,123.23,Ligado,31.36,95.5,0.96
Máquina de Lavar,Eletrodoméstico de lavanderia,217.43,Ligado,18.92,492.76,9.22
Máquina de Lavar,Eletrodoméstico de lavanderia,222.88,Ligado,18.31,506.13,8.76
Televisão,Eletrônico de entretenimento,128.98,Ligado,28.43,90.51,2.21
Máquina de Lavar,Eletrodoméstico de lavanderia,223.55,Ligado,21.61,509.08,14.89
Geladeira,Eletrodoméstico de cozinha,223.15,Ligado,5.48,141.01,3.93
Geladeira,Eletrodoméstico de cozinha,222.75,Ligado,2.47,153.81,2.91
Ar Condicionado,Climatizador de ambiente,215.72,Desligado,24.96,2001.4,20.52
Ar Condicionado,Climatizador de ambiente,222.52,Desligado,24.57,1990.03,39.98
Microondas,Aquecedor de alimentos,128.29,Ligado,34.56,1207.97,30.18
Ar Condicionado,Climatizador de ambiente,215.58,Desligado,22.28,1996.72,35.93
Televisão,Eletrônico de entretenimento,126.94,Ligado,28.8,97.06,2.83
Televisão,Eletrônico de entretenimento,123.11,Ligado,31.31,106.62,2.75
Ar Condicionado,Climatizador de ambiente,220.34,Desligado,22.51,2005.89,21.16
Televisão,Eletrônico de entretenimento,124.56,Ligado,30.29,101.59,2.74
Televisão,Eletrônico de entretenimento,124.57,Ligado,30.84,107.81,2.4
Microondas,Aquecedor de alimentos,131.29,Ligado,33.37,1209.47,26.44
Máquina de Lavar,Eletrodoméstico de lavanderia,220.56,Ligado,20.51,495.62,12.44
Geladeira,Eletrodoméstico de cozinha,218.51,Ligado,4.72,149.39,3.05
Geladeira,Eletrodoméstico de cozinha,220.8,Ligado,3.65,152.46,4.33
Microondas,Aquecedor de alimentos,130.62,Ligado,36.0,1209.57,17.99
Microondas,Aquecedor de alimentos,122.22,Ligado,33.56,1202.05,22.65
Microondas,Aquecedor de alimentos,131.06,Ligado,36.14,1205.42,21.42
Ar Condicionado,Climatizador de ambiente,223.8,Desligado,24.99,2000.23,37.88
Máquina de Lavar,Eletrodoméstico de lavanderia,219.31,Ligado,21.6,506.95,14.34
Geladeira,Eletrodoméstico de cozinha,224.47,Ligado,2.94,148.35,1.57
Televisão,Eletrônico de entretenimento,125.36,Ligado,29.83,93.28,2.51
Máquina de Lavar,Eletrodoméstico de lavanderia,218.1,Ligado,18.16,505.32,14.74
Ar Condicionado,Climatizador de ambiente,223.52,Desligado,22.71,1992.31,43.92
Geladeira,Eletrodoméstico de cozinha,215.63,Ligado,5.73,147.49,1.57
Geladeira,Eletrodoméstico de cozinha,219.01,Ligado,5.28,143.49,1.87
Televisão,Eletrônico de entretenimento,125.14,Ligado,31.91,109.51,2.75
Televisão,Eletrônico de entretenimento,130.11,Ligado,30.06,97.67,1.9
Microondas,Aquecedor de alimentos,126.58,Ligado,36.32,1198.22,26.36
Geladeira,Eletrodoméstico de cozinha,218.42,Ligado,2.91,146.71,2.58
Máquina de Lavar,Eletrodoméstico de lavanderia,224.55,Ligado,18.67,506.36,13.01
Máquina de Lavar,Eletrodoméstico de lavanderia,220.69,Ligado,18.23,506.23,7.78
Geladeira,Eletrodoméstico de cozinha,223.92,Ligado,2.33,149.33,2.98
Geladeira,Eletrodoméstico de cozinha,221.56,Ligado,3.97,151.5,1.71
Ar Condicionado,Climatizador de ambiente,217.34,Desligado,24.21,2004.58,38.95
Televisão,Eletrônico de entretenimento,126.53,Ligado,29.38,97.98,2.52
Microondas,Aquecedor de alimentos,123.86,Ligado,34.33,1198.18,26.27
Ar Condicionado,Climatizador de ambiente,218.62,Desligado,24.38,1996.62,21.47
Máquina de Lavar,Eletrodoméstico de lavanderia,224.94,Ligado,21.07,495.21,14.21
Ar Condicionado,Climatizador de ambiente,223.1,Desligado,25.89,2004.8,53.92
Televisão,Eletrônico de entretenimento,123.05,Ligado,28.2,93.6,1.8
Ar Condicionado,Climatizador de ambiente,220.71,Desligado,24.77,2001.73,43.69
Máquina de Lavar,Eletrodoméstico de lavanderia,222.82,Ligado,18.55,498.51,13.34
Geladeira,Eletrodoméstico de cozinha,223.83,Ligado,2.85,141.47,3.02
Microondas,Aquecedor de alimentos,125.82,Ligado,36.33,1190.36,26.89
Microondas,Aquecedor de alimentos,131.81,Ligado,34.14,1207.53,22.66
Ar Condicionado,Climatizador de ambiente,219.71,Desligado,24.83,1996.86,24.6
Máquina de Lavar,Eletrodoméstico de lavanderia,223.06,Ligado,20.35,500.96,9.99
Geladeira,Eletrodoméstico de cozinha,218.69,Ligado,3.14,148.52,4.43
Ar Condicionado,Climatizador de ambiente,219.94,Desligado,22.67,1998.92,55.14
Televisão,Eletrônico de entretenimento,125.87,Ligado,30.63,107.33,1.97
Microondas,Aquecedor de alimentos,125.79,Ligado,35.82,1201.88,30.68
Geladeira,Eletrodoméstico de cozinha,221.21,Ligado,4.2,140.97,2.4
Geladeira,Eletrodoméstico de cozinha,222.11,Ligado,2.64,154.62,2.08
Geladeira,Eletrodoméstico de cozinha,220.73,Ligado,4.28,149.25,1.52
Ar Condicionado,Climatizador de ambiente,220.94,Desligado,22.2,2007.1,44.89
Televisão,Eletrônico de entretenimento,128.46,Ligado,31.32,100.83,1.47
Máquina de Lavar,Eletrodoméstico de lavanderia,221.63,Ligado,19.19,498.83,9.72
Geladeira,Eletrodoméstico de cozinha,217.65,Ligado,5.9,140.97,3.59
Microondas,Aquecedor de alimentos,124.56,Ligado,33.51,1199.73,35.42
Microondas,Aquecedor de alimentos,126.83,Ligado,36.74,1198.42,27.27
Microondas,Aquecedor de alimentos,127.14,Ligado,36.64,1208.93,27.87
Microondas,Aquecedor de alimentos,129.51,Ligado,36.97,1198.07,12.83
Máquina de Lavar,Eletrodoméstico de lavanderia,215.71,Ligado,18.83,490.8,9.32
Ar Condicionado,Climatizador de ambiente,219.86,Desligado,22.03,1997.73,41.54
Televisão,Eletrônico de entretenimento,131.82,Ligado,29.65,100.51,2.48
Ar Condicionado,Climatizador de ambiente,215.88,Desligado,24.49,1991.77,38.49
Televisão,Eletrônico de entretenimento,122.88,Ligado,30.64,106.57,1.95
Microondas,Aquecedor de alimentos,128.45,Ligado,33.77,1190.76,30.48
Máquina de Lavar,Eletrodoméstico de lavanderia,215.91,Ligado,20.94,490.38,10.99
Microondas,Aquecedor de alimentos,125.57,Ligado,36.6,1204.4,27.02
Ar Condicionado,Climatizador de ambiente,215.32,Desligado,25.27,1997.36,44.73
Máquina de Lavar,Eletrodoméstico de lavanderia,215.05,Ligado,19.95,502.33,5.18
Geladeira,Eletrodoméstico de cozinha,216.43,Ligado,5.99,142.97,3.3
Máquina de Lavar,Eletrodoméstico de lavanderia,224.86,Ligado,19.82,490.69,6.35
Microondas,Aquecedor de alimentos,130.18,Ligado,36.57,1204.17,18.58
Ar Condicionado,Climatizador de ambiente,224.61,Desligado,24.38,2008.56,41.3
Televisão,Eletrônico de entretenimento,122.38,Ligado,29.4,103.94,3.02
Ar Condicionado,Climatizador de ambiente,221.98,Desligado,24.34,1999.6,48.76
Televisão,Eletrônico de entretenimento,127.13,Ligado,28.73,105.05,2.09
Geladeira,Eletrodoméstico de cozinha,221.44,Ligado,3.95,147.56,2.32
Microondas,Aquecedor de alimentos,126.64,Ligado,36.62,1195.24,21.68
Televisão,Eletrônico de entretenimento,128.5,Ligado,31.7,109.18,2.05
Microondas,Aquecedor de alimentos,128.17,Ligado,36.45,1207.57,31.74
Microondas,Aquecedor de alimentos,122.52,Ligado,36.48,1199.01,15.23
Máquina de Lavar,Eletrodoméstico de lavanderia,224.6,Ligado,19.66,492.34,11.37
Televisão,Eletrônico de entretenimento,129.65,Ligado,28.19,103.98,1.4
Televisão,Eletrônico de entretenimento,128.88,Ligado,30.36,97.01,1.53
Geladeira,Eletrodoméstico de cozinha,223.4,Ligado,3.55,146.31,1.87
Televisão,Eletrônico de entretenimento,127.49,Ligado,30.3,101.69,3.01
Microondas,Aquecedor de alimentos,128.24,Ligado,34.89,1202.39,24.25
Televisão,Eletrônico de entretenimento,128.6,Ligado,31.18,99.41,2.19
Microondas,Aquecedor de alimentos,129.11,Ligado,36.51,1204.43,14.4
Televisão,Eletrônico de entretenimento,122.29,Ligado,28.21,95.86,1.82
Televisão,Eletrônico de entretenimento,124.8,Ligado,28.09,99.6,1.66
Televisão,Eletrônico de entretenimento,126.82,Ligado,29.31,92.67,2.69
Ar Condicionado,Climatizador de ambiente,219.35,Desligado,22.57,2005.81,23.23
Televisão,Eletrônico de entretenimento,127.28,Ligado,28.61,96.09,1.9
Ar Condicionado,Climatizador de ambiente,218.46,Desligado,23.75,2002.47,59.54
Ar Condicionado,Climatizador de ambiente,216.07,Desligado,24.73,2008.86,22.4
Televisão,Eletrônico de entretenimento,126.81,Ligado,28.65,99.76,2.74
Máquina de Lavar,Eletrodoméstico de lavanderia,223.89,Ligado,21.15,498.17,9.64
Geladeira,Eletrodoméstico de cozinha,220.18,Ligado,5.11,149.44,3.21
Ar Condicionado,Climatizador de ambiente,218.86,Desligado,23.54,2008.38,28.9
Microondas,Aquecedor de alimentos,122.32,Ligado,33.63,1201.62,19.5
Ar Condicionado,Climatizador de ambiente,219.25,Desligado,24.73,2006.14,20.85
Máquina de Lavar,Eletrodoméstico de lavanderia,224.72,Ligado,21.34,497.88,6.48
Geladeira,Eletrodoméstico de cozinha,223.6,Ligado,2.85,148.18,2.61
Microondas,Aquecedor de alimentos,127.75,Ligado,35.22,1191.34,29.78
Geladeira,Eletrodoméstico de cozinha,223.01,Ligado,2.01,147.18,4.38
Geladeira,Eletrodoméstico de cozinha,216.15,Ligado,5.13,156.43,1.57
Máquina de Lavar,Eletrodoméstico de lavanderia,224.6,Ligado,21.7,506.7,12.05
Televisão,Eletrônico de entretenimento,123.93,Ligado,29.55,109.98,1.23
Microondas,Aquecedor de alimentos,131.19,Ligado,35.16,1208.43,29.04
Máquina de Lavar,Eletrodoméstico de lavanderia,221.66,Ligado,19.79,503.44,7.77
Máquina de Lavar,Eletrodoméstico de lavanderia,221.97,Ligado,21.71,495.02,8.79
Máquina de Lavar,Eletrodoméstico de lavanderia,218.39,Ligado,18.98,508.65,6.82
Máquina de Lavar,Eletrodoméstico de lavanderia,221.7,Ligado,20.99,493.58,8.17
Geladeira,Eletrodoméstico de cozinha,216.64,Ligado,3.35,141.5,3.33
Ar Condicionado,Climatizador de ambiente,220.86,Desligado,25.93,1990.26,57.11
Máquina de Lavar,Eletrodoméstico de lavanderia,216.86,Ligado,19.01,508.23,12.42
Televisão,Eletrônico de entretenimento,126.69,Ligado,28.57,93.6,1.97
Máquina de Lavar,Eletrodoméstico de lavanderia,218.99,Ligado,21.53,497.47,14.19
Geladeira,Eletrodoméstico de cozinha,224.11,Ligado,2.44,152.2,3.2
Geladeira,Eletrodoméstico de cozinha,223.43,Ligado,4.55,145.22,1.61
Ar Condicionado,Climatizador de ambiente,215.04,Desligado,25.58,2007.77,24.55
Geladeira,Eletrodoméstico de cozinha,221.02,Ligado,4.33,157.74,2.82
Microondas,Aquecedor de alimentos,126.52,Ligado,36.23,1205.87,14.12
Ar Condicionado,Climatizador de ambiente,219.94,Desligado,23.91,2008.23,51.51
Geladeira,Eletrodoméstico de cozinha,221.03,Ligado,3.19,141.51,2.42
Televisão,Eletrônico de entretenimento,126.03,Ligado,31.61,106.09,1.49
Máquina de Lavar,Eletrodoméstico de lavanderia,218.15,Ligado,19.16,502.07,7.97
Ar Condicionado,Climatizador de ambiente,217.76,Desligado,22.54,2003.93,24.04
Microondas,Aquecedor de alimentos,129.02,Ligado,35.61,1197.19,24.23
Televisão,Eletrônico de entretenimento,127.6,Ligado,29.0,100.84,2.37
Ar Condicionado,Climatizador de ambiente,224.02,Desligado,23.28,2002.04,43.58
Geladeira,Eletrodoméstico de cozinha,217.86,Ligado,5.73,142.79,2.9
Ar Condicionado,Climatizador de ambiente,217.55,Desligado,22.39,2000.11,33.84
Televisão,Eletrônico de entretenimento,123.23,Ligado,28.57,99.62,2.0
Ar Condicionado,Climatizador de ambiente,216.64,Desligado,24.71,1998.19,28.65
Ar Condicionado,Climatizador de ambiente,221.42,Desligado,22.27,1993.37,41.68
Ar Condicionado,Climatizador de ambiente,221.3,Desligado,23.14,2006.41,56.71
Microondas,Aquecedor de alimentos,123.4,Ligado,36.96,1198.38,28.59
Geladeira,Eletrodoméstico de cozinha,219.84,Ligado,5.95,152.02,3.33
Geladeira,Eletrodoméstico de cozinha,221.02,Ligado,3.47,145.49,4.07
Geladeira,Eletrodoméstico de cozinha,218.32,Ligado,4.43,154.77,4.47
Microondas,Aquecedor de alimentos,126.75,Ligado,34.01,1205.64,15.63
Microondas,Aquecedor de alimentos,124.76,Ligado,33.61,1195.86,34.91
Ar Condicionado,Climatizador de ambiente,215.61,Desligado,23.39,1991.36,47.65
Geladeira,Eletrodoméstico de cozinha,216.78,Ligado,5.61,158.36,1.87
Máquina de Lavar,Eletrodoméstico de lavanderia,216.41,Ligado,18.21,499.8,8.55
Televisão,Eletrônico de entretenimento,123.37,Ligado,30.52,100.5,2.37
Geladeira,Eletrodoméstico de cozinha,217.95,Ligado,2.23,155.54,3.0
Geladeira,Eletrodoméstico de cozinha,224.59,Ligado,3.8,153.12,3.31
Microondas,Aquecedor de alimentos,122.13,Ligado,33.5,1195.46,22.71
Televisão,Eletrônico de entretenimento,130.57,Ligado,31.08,102.38,2.27
Geladeira,Eletrodoméstico de cozinha,222.66,Ligado,3.45,150.18,2.77
Geladeira,Eletrodoméstico de cozinha,216.87,Ligado,4.41,148.1,2.59
Geladeira,Eletrodoméstico de cozinha,218.48,Ligado,2.86,143.36,2.07
Máquina de Lavar,Eletrodoméstico de lavanderia,217.81,Ligado,21.32,498.29,14.46
Geladeira,Eletrodoméstico de cozinha,217.5,Ligado,2.24,155.86,2.88
Ar Condicionado,Climatizador de ambiente,216.0,Desligado,22.45,2004.06,40.78
Geladeira,Eletrodoméstico de cozinha,219.1,Ligado,2.13,151.86,3.0
Televisão,Eletrônico de entretenimento,131.87,Ligado,28.99,99.83,2.02
Televisão,Eletrônico de entretenimento,130.86,Ligado,29.65,107.37,2.51
Televisão,Eletrônico de entretenimento,130.94,Ligado,29.37,93.17,1.69
Ar Condicionado,Climatizador de ambiente,223.47,Desligado,23.14,1995.89,52.97
Microondas,Aquecedor de alimentos,124.5,Ligado,35.61,1198.3,12.83
Microondas,Aquecedor de alimentos,122.04,Ligado,33.52,1196.51,21.22
Ar Condicionado,Climatizador de ambiente,216.13,Desligado,23.73,1991.79,25.72
Televisão,Eletrônico de entretenimento,131.82,Ligado,30.85,93.96,2.13
Microondas,Aquecedor de alimentos,127.28,Ligado,33.42,1209.67,20.58
